Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1753458703.1024187,-2.9413311830967634,-4.543514729958518,-0.2534404395270844,0.0,0.0,0.0,2.7447432592872723,2.6626437013945234,2.5796823814796137,2.6892018295336073
1753458703.6478891,-3.2562389949362847,-3.7736133802934138,-0.4823030517367015,0.0,0.0,0.0,2.7447432592872723,2.6622823823728328,2.5799418725928547,2.6883901564550157
1753458704.699626,-3.4387455576334505,-2.9118453235329547,-0.4346201916728236,0.0,0.0,0.0,2.7447432592872723,2.6606763269137086,2.6590709868439397,2.703028736561287
1753458705.9476457,-2.3338290270868187,-2.9603772885751836,-0.036365347478290566,0.0,0.0,0.0,2.740140775884966,2.639640602580791,2.6369205354836023,2.690013570098739
1753458706.4979994,-2.042230735823355,-3.518299662045019,-0.530644125165423,0.0,0.0,0.0,2.740140775884966,2.6393080214642626,2.637250188775176,2.690013570098739
1753458707.299156,-2.363144263383278,-4.220105250933428,-0.8963979402448237,0.0,0.0,0.0,2.7417947725382668,2.6578215426718237,2.6602321638308566,2.6977306589644776
1753458708.7643406,-2.7984982675203804,-4.260643880648049,-1.484939798216311,0.0,0.0,0.0,2.745104167477475,2.6694499155584746,2.6839447810087567,2.7091614947679097
1753458709.3143883,-3.009811945194051,-4.0591693525110175,-1.865597749233106,0.0,0.0,0.0,2.7447432592872723,2.669080090446576,2.6831347391484908,2.709979103260019
1753458710.1151657,-3.590032293029269,-3.5318032440999367,-1.5270206558379678,0.0,0.0,0.0,2.7447432592872723,2.6702559940827344,2.6883901564550157,2.7116145196682564
1753458710.665721,-4.084984632640314,-2.96006447525216,-1.8018631914678545,0.0,0.0,0.0,2.7447432592872723,2.6694499155584746,2.6883901564550157,2.711220104982962
1753458711.465986,-3.9008241818781153,-3.335029528591625,-2.305881075843253,0.0,0.0,0.0,2.7447432592872723,2.666665582511505,2.6892018295336073,2.7136768393956268
1753458712.0131133,-3.5363408911100223,-2.6142852632641445,-1.9356460567592175,0.0,0.0,0.0,2.7455717677590865,2.6674702519200846,2.6892018295336073,2.7136768393956268
1753458712.815398,-3.859283213053076,-2.004033979343699,-2.215614318985864,0.0,0.0,0.0,2.7442766438480266,2.6662270273255744,2.690013570098739,2.7128577090270243
1753458713.363897,-3.00338340178543,-1.1887072963599046,-1.8124257271833226,0.0,0.0,0.0,2.7447432592872723,2.665860981029534,2.690013570098739,2.7128577090270243
1753458714.165229,-3.312600193506844,-0.860309549292193,-2.1517673924754837,0.0,0.0,0.0,2.7430865942933704,2.6606763269137086,2.690013570098739,2.7120387975619624
1753458714.7142227,-2.121185496179321,-0.1758362267703184,-1.4198944663268753,0.0,0.0,0.0,2.7430865942933704,2.6606763269137086,2.6892018295336073,2.7120387975619624
1753458715.4643674,-2.491313196945424,-0.9336210618947725,-0.8278434251765114,0.0,0.0,0.0,2.7376608137873024,2.6539064127463496,2.6875785510485297,2.709582769536587
1753458716.0149143,-2.7505601323459263,-1.414923917232116,-0.3725229852296468,0.0,0.0,0.0,2.7376608137873024,2.6539064127463496,2.6875785510485297,2.709979103260019
1753458717.0655336,-2.4423479059612063,-1.5749785252432669,0.2693107647634836,0.0,0.0,0.0,2.7376608137873024,2.6321484445548626,2.657912633561876,2.698544605823864
1753458717.614649,-2.125240122347333,-1.2293839052095832,0.807473011890663,0.0,0.0,0.0,2.7376608137873024,2.6321484445548626,2.657912633561876,2.698544605823864
1753458718.6657603,-1.7110036093054823,-2.149347155562522,0.5278844313822266,0.0,0.0,0.0,2.7058924869930068,2.536360423231285,2.5621104190813084,2.661839737531015
1753458719.2146864,-1.3102326821953056,-1.743534130292903,-0.71107667656872,0.0,0.0,0.0,2.706292251683288,2.5360091147429777,2.561812606279952,2.6622823823728328
1753458720.2646666,-0.5796958815429036,-1.5647423387730406,-1.1595719940917175,0.0,0.0,0.0,2.732252959057337,2.6468184864505497,2.669080090446576,2.6977306589644776
