Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1760694204.726885,-1.686601213897622,-0.7751178003614959,0.0,0.0,0.0,0.0,2.7339025857348846,2.6590709868439397,2.6883901564550157,2.6989520944670997
1760694205.6895015,-1.3754867118651735,-1.2711518579926147,0.0,0.0,0.0,0.0,2.7339025857348846,2.6598735489941268,2.6883901564550157,2.698544605823864
1760694206.1512308,-0.9217982465749958,-1.6495446318620786,0.0,0.0,0.0,0.0,2.7330776625546416,2.6598735489941268,2.6875785510485297,2.6989520944670997
1760694207.821752,-0.36822712326663287,-1.8704535072390702,0.0,0.0,0.0,0.0,2.7339025857348846,2.661479320621566,2.6883901564550157,2.698544605823864
1760694208.2759144,0.23180130818330982,-1.9090555271116427,0.0,0.0,0.0,0.0,2.7339025857348846,2.661479320621566,2.6883901564550157,2.698544605823864
1760694209.9838393,0.8192814786289697,-1.7582944303289512,0.0,0.0,0.0,0.0,2.7330776625546416,2.6622823823728328,2.6883901564550157,2.6989520944670997
1760694212.1911955,1.3354300628191056,-1.429896451848504,0.0,0.0,0.0,0.0,2.7314283216687167,2.661839737531015,2.690013570098739,2.69813705869903
1760694212.6572745,1.7275664826965618,-0.9535232100759469,0.0,0.0,0.0,0.0,2.7318025799770576,2.6622823823728328,2.690013570098739,2.698544605823864
1760694213.6233356,1.954483315527338,-0.37411476858836773,0.0,0.0,0.0,0.0,2.7314283216687167,2.6626437013945234,2.6908255281110494,2.6977306589644776
1760694215.7399971,1.9907597431088164,0.25234151519114384,0.0,0.0,0.0,0.0,2.729779399403296,2.661839737531015,2.691223159811684,2.6989520944670997
1760694216.058123,1.8295680783073731,0.8642188519650088,0.0,0.0,0.0,0.0,2.730603750580627,2.6622823823728328,2.691223159811684,2.698544605823864
1760694217.2139518,1.4836670997424102,1.4003134557793948,0.0,0.0,0.0,0.0,2.729779399403296,2.661479320621566,2.692449645702058,2.6993586193869126
1760694219.413471,0.9844527276341644,1.805965171937377,0.0,0.0,0.0,0.0,2.729779399403296,2.6606763269137086,2.692449645702058,2.698544605823864
1760694221.0342913,0.37912924580965496,2.038624341543001,0.0,0.0,0.0,0.0,2.729779399403296,2.6598735489941268,2.6920361163267703,2.698544605823864
1760694222.4907634,-0.2737462916976841,2.072298543252085,0.0,0.0,0.0,0.0,2.730603750580627,2.6590709868439397,2.69163755337417,2.698544605823864
1760694222.9558506,-0.9099267198912748,1.9004160124810547,0.0,0.0,0.0,0.0,2.7314283216687167,2.658625013776535,2.69163755337417,2.6993586193869126
1760694224.1677432,-1.4657970871528616,1.5367938068279168,0.0,0.0,0.0,0.0,2.7314283216687167,2.6590709868439397,2.69163755337417,2.698544605823864
1760694224.6335223,-1.8847344893831697,1.014583726039607,0.0,0.0,0.0,0.0,2.7314283216687167,2.658268345584919,2.6908255281110494,2.6993586193869126
1760694226.3427904,-2.1228697278590536,0.3832695607784359,0.0,0.0,0.0,0.0,2.733530048092452,2.658268345584919,2.690013570098739,2.6993586193869126
1760694228.545369,-2.15366510007898,-0.29601445455705905,0.0,0.0,0.0,0.0,2.7339025857348846,2.6590709868439397,2.6883901564550157,2.6989520944670997
1760694229.0112076,-1.9708321096032853,-0.9564018387410456,0.0,0.0,0.0,0.0,2.7339025857348846,2.6590709868439397,2.6883901564550157,2.698544605823864
1760694230.173883,-1.5892717588004097,-1.5318759730200555,0.0,0.0,0.0,0.0,2.7339025857348846,2.6598735489941268,2.6875785510485297,2.6989520944670997
1760694232.3860135,-1.0439131754093287,-1.9638682029988745,0.0,0.0,0.0,0.0,2.7339025857348846,2.661479320621566,2.687185772513368,2.699767197801179
