Tx,Ty,Tz,Roll,Pitch,Yaw,L0,L1,L2,L3
1768585022.0514746,-6.0,4.5,-5.5,0,0,0,4.185832810309387,4.189126586263929,4.209984688181458,4.204727866524577
1768585022.0628242,-6.0,4.5,-5.5,0,0,0,4.185832810309387,4.189126586263929,4.209984688181458,4.204703523775195
1768585022.0740664,-6.0,4.5,-5.5,0,0,0,4.185832810309387,4.189126586263929,4.209984688181458,4.204703523775195
1768585022.0851479,-6.0,4.5,-5.5,0,0,0,4.185765809195856,4.189126586263929,4.209984688181458,4.203374085541597
1768585022.096643,-6.0,4.5,-5.5,0,0,0,4.185832810309387,4.189126586263929,4.209984688181458,4.204727866524577
1768585022.3725998,-6.0,6.0,-5.5,0,0,0,4.185765809195856,4.189126586263929,4.209984688181458,4.204660411231778
1768585022.3861141,-6.0,6.0,-5.5,0,0,0,4.185832810309387,4.189193668087386,4.209984688181458,4.204636069068179
1768585022.3974798,-6.0,6.0,-5.5,0,0,0,4.185765809195856,4.189103545487638,4.209984688181458,4.204660411231778
1768585022.409262,-6.0,6.0,-5.5,0,0,0,4.185765809195856,4.189126586263929,4.209984688181458,4.204703523775195
1768585022.4197755,-6.0,6.0,-5.5,0,0,0,4.185832810309387,4.189193668087386,4.209984688181458,4.204727866524577
1768585022.4307406,-6.0,6.0,-5.5,0,0,0,4.185765809195856,4.189126586263929,4.209984688181458,4.202180064080985
1768585023.3157105,-4.5,6.0,-5.5,0,0,0,4.186459785635542,4.189126586263929,4.209487265222024,4.204795323440665
1768585023.3275013,-4.5,6.0,-5.5,0,0,0,4.186459785635542,4.189193668087386,4.209487265222024,4.204770980105483
1768585023.3400567,-4.5,6.0,-5.5,0,0,0,4.186459785635542,4.189193668087386,4.2095119433139185,4.204795323440665
1768585023.3517263,-4.5,6.0,-5.5,0,0,0,4.186482804603555,4.189126586263929,4.209487265222024,4.204795323440665
1768585023.3627536,-4.5,6.0,-5.5,0,0,0,4.186459785635542,4.189193668087386,4.209487265222024,4.204795323440665
1768585023.3742642,-4.5,6.0,-5.5,0,0,0,4.186459785635542,4.189126586263929,4.209487265222024,4.204795323440665
1768585024.227836,-4.5,4.5,-5.5,0,0,0,4.185832810309387,4.189036174181698,4.209487265222024,4.204862781980096
1768585024.23999,-4.5,4.5,-5.5,0,0,0,4.185832810309387,4.189059506051739,4.209487265222024,4.204862781980096
1768585024.2514746,-4.5,4.5,-5.5,0,0,0,4.18589981303165,4.189059506051739,4.209487265222024,4.204862781980096
1768585024.2629046,-4.5,4.5,-5.5,0,0,0,4.185832810309387,4.189036174181698,4.209487265222024,4.204862781980096
1768585024.274699,-4.5,4.5,-5.5,0,0,0,4.18589981303165,4.188992135808186,4.209487265222024,4.204795323440665
1768585024.2866328,-4.5,4.5,-5.5,0,0,0,4.185832810309387,4.189036174181698,4.209487265222024,4.204862781980096
1768585025.150519,-4.5,3.0,-5.5,0,0,0,4.1850717140660985,4.188902019711707,4.209622116013985,4.205267273965889
1768585025.1623588,-4.5,3.0,-5.5,0,0,0,4.1850717140660985,4.188834653267248,4.209622116013985,4.205224446091014
1768585025.174015,-4.5,3.0,-5.5,0,0,0,4.185138989755034,4.188834653267248,4.209622116013985,4.205267273965889
1768585025.18624,-4.5,3.0,-5.5,0,0,0,4.185004731225552,4.188902019711707,4.20955483670432,4.205267273965889
